make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Skoda Superb,24990.0,Compact,Used,Yes,103710.0,Automatic,Benzine,Dealer,1395.0,6.0,118.0,Front,3,1350.0,No,Part/Full Leather,2.0,efficient,5.0,110.0,5.9,Premium,Plus,Safety Premium Package
Skoda Octavia,15990.0,Compact,Used,Yes,98000.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1305.0,No,Part/Full Leather,2.0,efficient,5.0,110.0,4.3,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,19990.0,Compact,Used,Yes,95719.0,Automatic,Benzine,Dealer,1495.0,6.0,114.0,Front,2,1185.0,No,Part/Full Leather,2.0,efficient,4.0,110.0,5.2,Standard,Standard,Safety Premium Package
Skoda Octavia,34590.0,Compact,Pre-registered,Yes,3000.0,Automatic,Diesel,Dealer,1968.0,7.0,108.0,Front,1,1465.0,No,Part/Full Leather,1.0,unefficient,0.0,110.0,4.5,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,15800.0,Compact,Used,Yes,106336.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Part/Full Leather,2.0,efficient,5.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,8050.0,Compact,Used,Yes,155571.0,Manual,Benzine,Dealer,1197.0,6.0,110.0,Front,2,1029.0,No,Cloth,3.0,efficient,7.0,82.0,4.8,Standard,Standard,Safety Premium Package
Skoda Scala,20090.0,Compact,Pre-registered,Yes,5000.0,Automatic,Benzine,Dealer,999.0,7.0,110.0,Front,1,1229.0,No,Cloth,1.0,efficient,1.0,85.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,4790.0,Compact,Used,No,220411.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1355.0,No,Part/Full Leather,2.0,efficient,17.0,103.0,5.5,Standard,Standard,Safety Premium Plus Package
Skoda Superb,21390.0,Compact,Used,Yes,146948.0,Manual,Benzine,Dealer,1395.0,6.0,117.0,Front,3,1335.0,Yes,Part/Full Leather,2.0,efficient,4.0,110.0,5.9,Standard,Plus,Safety Premium Package
Skoda Fabia,12200.0,Compact,Used,Yes,57851.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,1,1080.0,No,Cloth,1.0,efficient,3.0,55.0,4.9,Standard,Standard,Safety Standard Package
Skoda Fabia,3399.0,Compact,Used,No,203047.0,Manual,Benzine,Dealer,1198.0,5.0,140.0,Front,1,1015.0,No,Cloth,4.0,unefficient,13.0,44.0,5.9,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,23777.0,Compact,Used,No,10.0,Manual,Benzine,Dealer,999.0,5.0,103.0,Front,10,1110.0,Yes,Cloth,1.0,efficient,0.0,81.0,4.5,Premium,Plus,Safety Premium Package
Skoda Octavia,24400.0,Compact,Used,Yes,132132.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,4WD,1,1550.0,No,Part/Full Leather,2.0,efficient,4.0,135.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,17990.0,Compact,Used,Yes,101599.0,Automatic,Benzine,Dealer,999.0,6.0,108.0,Front,3,1147.0,No,Cloth,2.0,efficient,5.0,85.0,5.2,Standard,Standard,Safety Premium Package
Skoda Kodiaq,26000.0,Compact,Used,Yes,74882.0,Manual,Benzine,Dealer,1498.0,7.0,151.0,4WD,1,1752.0,No,Part/Full Leather,1.0,efficient,3.0,110.0,5.7,Premium,Plus,Safety Premium Package
Skoda Octavia,9700.0,Compact,Used,Yes,239721.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,2.0,efficient,5.0,81.0,3.8,Standard,Standard,Safety Standard Package
Skoda Superb,18490.0,Compact,Used,Yes,121869.0,Manual,Benzine,Dealer,1395.0,6.0,122.0,Front,3,1275.0,No,Cloth,2.0,efficient,5.0,92.0,5.9,Standard,Plus,Safety Premium Package
Skoda Scala,19995.0,Compact,Used,Yes,35631.0,Manual,Benzine,Dealer,999.0,6.0,113.0,Front,3,1109.0,Yes,Cloth,4.0,efficient,2.0,85.0,5.0,Standard,Plus,Safety Premium Package
Skoda Scala,20590.0,Compact,Pre-registered,Yes,3000.0,Manual,Benzine,Dealer,999.0,6.0,110.0,Front,1,1314.0,No,Cloth,1.0,efficient,0.0,81.0,0.0,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,5995.0,Compact,Used,No,113639.0,Manual,Benzine,Dealer,1198.0,5.0,128.0,Front,1,995.0,Yes,Cloth,4.0,efficient,9.0,44.0,5.5,Standard,Standard,Safety Premium Package
Skoda Fabia,23880.0,Compact,Pre-registered,No,20.0,Automatic,Benzine,Dealer,999.0,7.0,127.0,Front,7,1110.0,Yes,Cloth,1.0,efficient,0.0,81.0,4.6,Premium,Plus,Safety Premium Package
Skoda Fabia,9550.0,Compact,Used,Yes,86800.0,Automatic,Benzine,Dealer,1197.0,7.0,126.0,Front,8,1130.0,Yes,Cloth,3.0,unefficient,8.0,77.0,5.3,Premium,Standard,Safety Premium Package
Skoda Octavia,13990.0,Compact,Used,Yes,115196.0,Manual,Benzine,Dealer,999.0,6.0,104.0,Front,1,1125.0,No,Cloth,1.0,efficient,6.0,85.0,5.2,Standard,Standard,Safety Premium Package
Skoda Fabia,5950.0,Compact,Used,No,58814.0,Manual,Benzine,Dealer,1390.0,5.0,155.0,Front,1,1035.0,Yes,Cloth,1.0,efficient,15.0,63.0,6.5,Standard,Standard,Safety Standard Package
Skoda Octavia,13900.0,Compact,Used,Yes,169037.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,2.0,efficient,5.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,18690.0,Compact,Pre-registered,Yes,1500.0,Manual,Benzine,Dealer,999.0,5.0,105.0,Front,2,1110.0,Yes,Cloth,1.0,efficient,1.0,70.0,4.0,Premium,Plus,Safety Premium Package
Skoda Fabia,10940.0,Compact,Used,No,72539.0,Manual,Benzine,Dealer,1197.0,5.0,105.0,Front,1,1009.0,Yes,Cloth,2.0,efficient,5.0,66.0,4.6,Standard,Standard,Safety Premium Package
Skoda Fabia,11490.0,Compact,Used,No,30549.0,Manual,Diesel,Dealer,1400.0,5.0,94.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Premium Package
Skoda Fabia,13970.0,Compact,Used,No,29859.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,4,1121.0,Yes,Cloth,1.0,efficient,3.0,70.0,4.5,Standard,Standard,Safety Premium Package
Skoda Fabia,11999.0,Compact,Used,No,36284.0,Manual,Benzine,Dealer,999.0,5.0,99.0,Front,1,1010.0,Yes,Cloth,2.0,efficient,4.0,70.0,4.3,Standard,Standard,Safety Premium Package
Skoda Fabia,9490.0,Compact,Used,No,26863.0,Manual,Benzine,Dealer,1000.0,5.0,111.0,Front,1,1055.0,No,Cloth,1.0,efficient,5.0,44.0,4.7,Standard,Standard,Safety Premium Package
Skoda Fabia,21990.0,Compact,Demonstration,No,5000.0,Manual,Benzine,Dealer,999.0,5.0,104.0,Front,4,1110.0,Yes,Cloth,1.0,efficient,0.0,70.0,4.6,Premium,Plus,Safety Premium Package
Skoda Fabia,14700.0,Compact,Used,Yes,10902.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,1,1110.0,No,Cloth,1.0,efficient,1.0,70.0,4.6,Standard,Standard,Safety Standard Package
Skoda Octavia,25900.0,Compact,Used,No,58971.0,Automatic,Benzine,Dealer,1495.0,6.0,0.0,Front,5,1195.0,Yes,Cloth,4.0,efficient,2.0,110.0,5.8,Premium,Standard,Safety Premium Package
Skoda Fabia,9290.0,Compact,Used,No,31072.0,Manual,Benzine,Dealer,1000.0,5.0,110.0,Front,1,1055.0,No,Cloth,1.0,efficient,5.0,44.0,4.9,Standard,Standard,Safety Premium Package
Skoda Fabia,11490.0,Compact,Used,No,29395.0,Manual,Benzine,Dealer,1000.0,5.0,110.0,Front,1,1081.0,No,Cloth,1.0,efficient,4.0,44.0,4.9,Standard,Standard,Safety Premium Package
Skoda Fabia,3900.0,Compact,Used,Yes,129000.0,Manual,Benzine,Dealer,1198.0,5.0,107.0,Front,1,1025.0,No,Cloth,2.0,efficient,17.0,70.0,7.2,Standard,Standard,Safety Standard Package
Skoda Fabia,12999.0,Compact,Used,No,57394.0,Manual,Benzine,Dealer,999.0,5.0,101.0,Front,4,1010.0,Yes,Cloth,1.0,efficient,5.0,70.0,4.4,Standard,Standard,Safety Premium Package
Skoda Fabia,23950.0,Compact,Employee's car,Yes,1500.0,Manual,Benzine,Dealer,999.0,5.0,103.0,Front,7,1110.0,Yes,Cloth,1.0,efficient,0.0,81.0,4.5,Premium,Plus,Safety Premium Package
Skoda Fabia,9850.0,Compact,Used,Yes,68121.0,Manual,Benzine,Dealer,1197.0,5.0,107.0,Front,2,1009.0,No,Cloth,3.0,efficient,7.0,66.0,4.7,Standard,Standard,Safety Premium Package
Skoda Fabia,9450.0,Compact,Used,No,66336.0,Manual,Benzine,Dealer,999.0,5.0,108.0,Front,1,955.0,Yes,Cloth,3.0,efficient,7.0,55.0,4.8,Standard,Standard,Safety Premium Package
Skoda Fabia,6500.0,Compact,Used,Yes,170000.0,Manual,Benzine,Dealer,1198.0,5.0,107.0,Front,1,1095.0,No,Cloth,3.0,unefficient,8.0,51.0,5.5,Standard,Standard,Safety Standard Package
Skoda Fabia,11190.0,Compact,Used,No,35446.0,Manual,Benzine,Dealer,1000.0,5.0,110.0,Front,1,1081.0,No,Cloth,1.0,efficient,4.0,44.0,4.9,Standard,Standard,Safety Premium Package
Skoda Fabia,27900.0,Compact,Employee's car,No,11600.0,Automatic,Benzine,Dealer,999.0,7.0,109.0,Front,3,1165.0,Yes,Cloth,1.0,efficient,1.0,81.0,4.5,Standard,Plus,Safety Premium Package
Skoda Fabia,16385.0,Compact,Used,No,13740.0,Manual,Benzine,Dealer,999.0,5.0,105.0,Front,7,1082.0,Yes,Cloth,1.0,efficient,1.0,70.0,4.6,Standard,Plus,Safety Premium Package
Skoda Fabia,11190.0,Compact,Used,No,15131.0,Manual,Benzine,Dealer,1000.0,5.0,110.0,Front,1,1055.0,No,Cloth,1.0,efficient,4.0,44.0,4.9,Standard,Standard,Safety Premium Package
Skoda Fabia,11790.0,Compact,Used,No,55763.0,Manual,Benzine,Dealer,1000.0,5.0,110.0,Front,1,1055.0,No,Cloth,1.0,efficient,4.0,44.0,4.9,Standard,Standard,Safety Premium Package
Skoda Fabia,27900.0,Compact,Employee's car,No,12400.0,Automatic,Benzine,Dealer,999.0,7.0,109.0,Front,3,1165.0,Yes,Cloth,1.0,efficient,1.0,81.0,4.5,Standard,Plus,Safety Premium Package
Skoda Fabia,31500.0,Compact,Employee's car,No,1100.0,Automatic,Benzine,Dealer,1498.0,7.0,112.0,Front,3,1254.0,Yes,Cloth,1.0,efficient,0.0,110.0,4.8,Standard,Plus,Safety Premium Package
Skoda Fabia,19990.0,Compact,Used,No,11800.0,Automatic,Benzine,Dealer,999.0,7.0,115.0,Front,5,1110.0,Yes,Cloth,1.0,unefficient,1.0,70.0,5.0,Premium,Plus,Safety Premium Package
Skoda Fabia,15890.0,Compact,Used,Yes,31724.0,Manual,Benzine,Dealer,999.0,5.0,103.0,Front,5,1110.0,Yes,Cloth,1.0,efficient,3.0,70.0,4.5,Premium,Plus,Safety Premium Package
Skoda Fabia,26990.0,Compact,Used,No,1700.0,Manual,Benzine,Dealer,999.0,6.0,110.0,Front,2,1194.0,Yes,Cloth,1.0,efficient,0.0,81.0,4.8,Premium,Plus,Safety Premium Package
Skoda Fabia,16940.0,Compact,Used,Yes,18988.0,Manual,Benzine,Dealer,999.0,5.0,103.0,Front,3,1116.0,No,Cloth,2.0,efficient,1.0,70.0,4.5,Standard,Plus,Safety Premium Package
Skoda Fabia,13999.0,Compact,Used,No,18204.0,Manual,Benzine,Dealer,999.0,5.0,125.0,Front,1,1110.0,No,Cloth,2.0,efficient,1.0,70.0,4.6,Standard,Standard,Safety Premium Package
Skoda Fabia,12480.0,Compact,Used,No,26100.0,Manual,Benzine,Dealer,999.0,5.0,0.0,Front,4,1055.0,No,Cloth,1.0,efficient,5.0,44.0,4.6,Standard,Plus,Safety Premium Package
Skoda Fabia,7899.0,Compact,Used,Yes,136219.0,Manual,Diesel,Dealer,1598.0,5.0,99.0,Front,1,1264.0,No,Cloth,3.0,unefficient,8.0,55.0,4.2,Standard,Standard,Safety Standard Package
Skoda Fabia,8945.0,Compact,Used,Yes,55831.0,Manual,Benzine,Dealer,999.0,5.0,106.0,Front,2,955.0,No,Cloth,1.0,efficient,5.0,44.0,4.7,Standard,Standard,Safety Premium Package
Skoda Fabia,16840.0,Compact,Used,No,22591.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,2,1021.0,Yes,Cloth,1.0,efficient,3.0,70.0,4.6,Standard,Standard,Safety Premium Package
Skoda Octavia,23990.0,Compact,Used,Yes,25200.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1332.0,No,Cloth,1.0,efficient,2.0,110.0,4.3,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,15885.0,Compact,Used,No,108341.0,Automatic,Benzine,Dealer,999.0,6.0,128.0,Front,2,1168.0,Yes,Cloth,2.0,efficient,4.0,85.0,0.0,Standard,Standard,Safety Premium Package
Skoda Fabia,9290.0,Compact,Used,No,35000.0,Manual,Benzine,Dealer,999.0,5.0,110.0,Front,1,1055.0,No,Cloth,1.0,efficient,5.0,44.0,4.6,Standard,Plus,Safety Premium Package
Skoda Scala,20490.0,Compact,Used,Yes,25000.0,Automatic,Benzine,Dealer,1498.0,7.0,110.0,Front,1,1229.0,No,Cloth,2.0,efficient,1.0,110.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,8500.0,Compact,Used,Yes,106090.0,Manual,Diesel,Dealer,1422.0,5.0,99.0,Front,1,1156.0,No,Cloth,2.0,efficient,4.0,55.0,3.6,Standard,Standard,Safety Standard Package
Skoda Octavia,21773.0,Compact,Used,Yes,127913.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,3,1465.0,No,Cloth,2.0,efficient,4.0,135.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,1400.0,Compact,Used,No,160457.0,Manual,Diesel,Dealer,1422.0,5.0,99.0,Front,1,1120.0,No,Cloth,1.0,efficient,15.0,51.0,4.7,Standard,Standard,Safety Standard Package
Skoda Fabia,13551.0,Compact,Used,Yes,9662.0,Automatic,Diesel,Dealer,1422.0,7.0,99.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Standard Package
Skoda Octavia,11900.0,Compact,Used,No,195000.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,3.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,12500.0,Compact,Used,Yes,87825.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,1,1055.0,No,Cloth,2.0,efficient,4.0,55.0,4.8,Standard,Standard,Safety Standard Package
Skoda Fabia,13551.0,Compact,Used,Yes,9662.0,Automatic,Diesel,Dealer,1422.0,7.0,99.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Standard Package
Skoda Octavia,13450.0,Compact,Used,Yes,154000.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1330.0,No,Cloth,2.0,efficient,7.0,110.0,4.1,Standard,Standard,Safety Standard Package
Skoda Scala,29990.0,Compact,Demonstration,No,6000.0,Automatic,Benzine,Dealer,1498.0,7.0,115.0,Front,10,1229.0,Yes,Cloth,2.0,efficient,1.0,110.0,5.0,Premium,Plus,Safety Premium Package
Skoda Octavia,10975.0,Compact,Used,Yes,192980.0,Manual,Benzine,Dealer,1395.0,6.0,128.0,Front,1,1255.0,No,Cloth,1.0,efficient,5.0,110.0,5.2,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,6800.0,Compact,Used,Yes,210000.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,2,1505.0,No,Cloth,2.0,unefficient,14.0,125.0,5.7,Standard,Standard,Safety Premium Plus Package
Skoda Scala,22400.0,Compact,Pre-registered,Yes,150.0,Manual,Benzine,Dealer,1498.0,6.0,110.0,Front,1,1240.0,No,Cloth,1.0,efficient,0.0,110.0,5.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,21773.0,Compact,Used,Yes,127913.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,3,1465.0,No,Cloth,2.0,efficient,4.0,135.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Scala,18900.0,Compact,Used,Yes,39091.0,Manual,Benzine,Dealer,999.0,6.0,110.0,Front,1,1314.0,No,Cloth,2.0,efficient,1.0,81.0,0.0,Standard,Standard,Safety Premium Package
Skoda Scala,16800.0,Compact,Used,Yes,32176.0,Manual,Diesel,Dealer,1598.0,6.0,110.0,Front,1,1324.0,No,Cloth,1.0,efficient,2.0,85.0,4.2,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,8700.0,Compact,Used,Yes,182400.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1410.0,No,Cloth,4.0,efficient,13.0,103.0,5.5,Standard,Standard,Safety Standard Package
Skoda Octavia,15800.0,Compact,Used,Yes,162074.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1350.0,No,Cloth,2.0,efficient,4.0,110.0,4.5,Standard,Standard,Safety Standard Package
Skoda Scala,21300.0,Compact,Used,Yes,51007.0,Automatic,Diesel,Dealer,1598.0,7.0,110.0,Front,1,1339.0,No,Cloth,1.0,efficient,2.0,85.0,4.1,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,27818.0,Compact,Used,Yes,39715.0,Automatic,Benzine,Dealer,1984.0,6.0,128.0,Front,4,1465.0,No,Cloth,1.0,efficient,3.0,180.0,6.4,Standard,Standard,Safety Premium Plus Package
Skoda Scala,16800.0,Compact,Used,Yes,32176.0,Manual,Diesel,Dealer,1598.0,6.0,110.0,Front,1,1324.0,No,Cloth,1.0,efficient,2.0,85.0,4.2,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,21773.0,Compact,Used,Yes,127913.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,3,1465.0,No,Cloth,2.0,efficient,4.0,135.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Scala,19900.0,Compact,Used,Yes,23050.0,Automatic,Benzine,Dealer,1498.0,7.0,110.0,Front,1,1229.0,No,Cloth,2.0,efficient,1.0,110.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,12900.0,Compact,Used,Yes,79108.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,1,1080.0,No,Cloth,1.0,efficient,3.0,55.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,13551.0,Compact,Used,Yes,9662.0,Automatic,Diesel,Dealer,1422.0,7.0,99.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Standard Package
Skoda Octavia,17600.0,Compact,Used,Yes,83000.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,2.0,efficient,4.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,3390.0,Compact,Used,Yes,197000.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1355.0,No,Cloth,2.0,efficient,17.0,103.0,5.5,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,13551.0,Compact,Used,Yes,9662.0,Automatic,Diesel,Dealer,1422.0,7.0,99.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Standard Package
Skoda Scala,23000.0,Compact,Pre-registered,Yes,2500.0,Automatic,Benzine,Dealer,999.0,7.0,110.0,Front,1,1229.0,No,Cloth,1.0,efficient,0.0,85.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Scala,19900.0,Compact,Used,Yes,23050.0,Automatic,Benzine,Dealer,1498.0,7.0,110.0,Front,1,1229.0,No,Cloth,2.0,efficient,1.0,110.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Scala,22636.0,Compact,Used,Yes,13427.0,Manual,Benzine,Dealer,1498.0,6.0,110.0,Front,2,1240.0,No,Cloth,1.0,efficient,0.0,110.0,5.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,3499.0,Compact,Used,No,240345.0,Manual,Benzine,Dealer,1595.0,5.0,173.0,Front,3,1230.0,Yes,Cloth,1.0,efficient,15.0,75.0,7.2,Standard,Standard,Safety Premium Package
Skoda Octavia,11000.0,Compact,Used,Yes,233383.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,5.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,11990.0,Compact,Used,Yes,99800.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,6.0,81.0,3.8,Standard,Standard,Safety Standard Package
Skoda Octavia,15000.0,Compact,Used,Yes,196000.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1352.0,No,Cloth,2.0,efficient,4.0,110.0,4.5,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,13551.0,Compact,Used,Yes,9662.0,Automatic,Diesel,Dealer,1422.0,7.0,99.0,Front,1,1186.0,No,Cloth,1.0,efficient,5.0,66.0,3.6,Standard,Standard,Safety Standard Package
Skoda Octavia,13500.0,Compact,Used,Yes,98000.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,5.0,81.0,3.8,Standard,Standard,Safety Standard Package
Skoda Fabia,11950.0,Compact,Used,No,35100.0,Manual,Benzine,Dealer,999.0,5.0,101.0,Front,1,1110.0,No,Cloth,2.0,efficient,4.0,70.0,4.4,Standard,Standard,Safety Premium Package
Skoda Fabia,9900.0,Compact,Used,Yes,130000.0,Automatic,Benzine,Dealer,1390.0,7.0,107.0,Front,2,1318.0,No,Cloth,1.0,efficient,11.0,132.0,6.2,Standard,Standard,Safety Standard Package
Skoda Octavia,18490.0,Compact,Used,Yes,19886.0,Manual,Benzine,Dealer,999.0,6.0,128.0,Front,1,1225.0,No,Cloth,2.0,efficient,4.0,85.0,4.8,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,9300.0,Compact,Used,No,217000.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,2.0,85.0,4.5,Standard,Standard,Safety Premium Plus Package
Skoda Scala,22636.0,Compact,Used,Yes,13427.0,Manual,Benzine,Dealer,1498.0,6.0,110.0,Front,2,1240.0,No,Cloth,1.0,efficient,0.0,110.0,5.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,15364.0,Compact,Used,Yes,39563.0,Automatic,Benzine,Dealer,999.0,7.0,128.0,Front,1,1247.0,No,Cloth,1.0,efficient,3.0,85.0,4.7,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,3990.0,Compact,Used,No,160000.0,Manual,Benzine,Dealer,1390.0,5.0,154.0,Front,1,1110.0,No,Cloth,2.0,unefficient,13.0,63.0,6.5,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,21773.0,Compact,Used,Yes,127913.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,3,1465.0,No,Cloth,2.0,efficient,4.0,135.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,18500.0,Compact,Used,Yes,78000.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,1.0,efficient,3.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,28590.0,Compact,Used,No,13252.0,Manual,Benzine,Dealer,1498.0,6.0,128.0,Front,1,1338.0,No,Cloth,2.0,efficient,1.0,110.0,5.2,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,14299.0,Compact,Used,Yes,31198.0,Manual,Benzine,Dealer,999.0,6.0,107.0,Front,1,1110.0,No,Cloth,2.0,efficient,1.0,81.0,4.3,Standard,Standard,Safety Standard Package
Skoda Octavia,14900.0,Compact,Used,Yes,235751.0,Manual,Diesel,Dealer,1968.0,6.0,108.0,Front,1,1470.0,No,Cloth,3.0,efficient,8.0,135.0,4.6,Standard,Standard,Safety Standard Package
Skoda Octavia,12500.0,Compact,Used,Yes,188862.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,2.0,efficient,4.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,14990.0,Compact,Used,Yes,60000.0,Manual,Diesel,Dealer,1598.0,5.0,108.0,Front,1,1305.0,No,Cloth,2.0,efficient,4.0,85.0,4.0,Standard,Standard,Safety Premium Plus Package
Skoda Scala,14985.0,Compact,Used,Yes,72843.0,Manual,Diesel,Dealer,1598.0,6.0,110.0,Front,1,1324.0,No,Cloth,1.0,efficient,3.0,85.0,4.2,Standard,Standard,Safety Premium Plus Package
Skoda Scala,20500.0,Compact,Used,Yes,20000.0,Automatic,Diesel,Dealer,1598.0,7.0,110.0,Front,1,1339.0,No,Cloth,2.0,efficient,1.0,85.0,4.1,Standard,Standard,Safety Premium Plus Package
Skoda Scala,16800.0,Compact,Used,Yes,32176.0,Manual,Diesel,Dealer,1598.0,6.0,110.0,Front,1,1324.0,No,Cloth,1.0,efficient,2.0,85.0,4.2,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,21773.0,Compact,Used,Yes,127913.0,Automatic,Diesel,Dealer,1968.0,6.0,108.0,Front,3,1465.0,No,Cloth,2.0,efficient,4.0,135.0,4.9,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,15318.0,Compact,Used,Yes,48746.0,Automatic,Benzine,Dealer,999.0,7.0,128.0,Front,1,1247.0,No,Cloth,1.0,efficient,3.0,85.0,4.7,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,19200.0,Compact,Pre-registered,Yes,500.0,Manual,Benzine,Dealer,999.0,5.0,107.0,Front,3,1110.0,No,Cloth,1.0,efficient,0.0,70.0,0.0,Standard,Standard,Safety Premium Plus Package
Skoda Scala,19900.0,Compact,Used,Yes,23050.0,Automatic,Benzine,Dealer,1498.0,7.0,110.0,Front,1,1229.0,No,Cloth,2.0,efficient,1.0,110.0,5.1,Standard,Standard,Safety Premium Plus Package
Skoda Scala,16800.0,Compact,Used,Yes,32176.0,Manual,Diesel,Dealer,1598.0,6.0,110.0,Front,1,1324.0,No,Cloth,1.0,efficient,2.0,85.0,4.2,Standard,Standard,Safety Premium Plus Package
Skoda Octavia,27818.0,Compact,Used,Yes,39715.0,Automatic,Benzine,Dealer,1984.0,6.0,128.0,Front,4,1465.0,No,Cloth,1.0,efficient,3.0,180.0,6.4,Standard,Standard,Safety Premium Plus Package
Skoda Fabia,4500.0,Compact,Used,Yes,153425.0,Manual,Benzine,Dealer,1198.0,5.0,107.0,Front,1,1170.0,No,Cloth,2.0,efficient,10.0,44.0,5.5,Standard,Standard,Safety Standard Package
Skoda Fabia,14299.0,Compact,Used,Yes,31198.0,Manual,Benzine,Dealer,999.0,6.0,107.0,Front,1,1110.0,No,Cloth,2.0,efficient,1.0,81.0,4.3,Standard,Standard,Safety Standard Package
